,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,NbContacts,LastContactDays,SatisfactionScore,FeedbackText,AvgDataUsage_GB,NumCalls,TVPackage,TechSupport
862,C0845,Male,0,No,,55,North,22.0,Yes,One year,61.99,2600.61,Electronic check,DSL,2.0,119.0,4.0,"Billing errors keeep happening, I am really tired of this",31.1,51.0,No,No
863,C0846,Male,0,No,Yes,27,South,35.0,No,Month-to-month,90.15,955.62,Credit card,DSL,4.0,171.0,3.0,"HNESTLY, SOMETIMES THE SPEED DROPS AT NIGHT",40.6,41.0,No,Yes
864,C0846,Male,0,No,Yes,27,South,35.0,No,Month-to-month,90.15,955.62,Credit card,DSL,4.0,171.0,3.0,"HNESTLY, SOMETIMES THE SPEED DROPS AT NIGHT",40.6,41.0,No,Yes
865,C0847,Female,0,No,No,7,North,34.0,No,Month-to-month,41.7,,Bank transfer,,1.0,173.0,3.0,"Honestly, good service overall, nothing maajor to complain about",347.5,34.0,No,Yes
866,C0848,Female,0,Yes,No,41,South,75.0,No,One year,78.06,2483.73,Credit card,Fiber optic,1.0,46.0,3.0,Email support erplies after some days,76.2,36.0,Yes,Yes
867,C0849,Male,0,No,Yes,11,West,84.0,No,Month-to-month,27.5,1424.12,Credit card,Fiber optic,,,,,,37.0,No,Yes
868,C0850,Female,0,No,Yes,5,North,,No,Two year,52.24,438.35,Electronic check,Fiber optic,5.0,30.0,,"Price is a bit high compared to others Honestly, price is a bit high compared to others",36.0,45.0,Yes,No
869,C0851,Male,0,Yes,No,66,East,73.0,No,Month-to-month,45.37,1967.24,Electronic check,,3.0,30.0,1.0,Price is a bit high compared to others Thank you. Service is okay but could be better,28.2,44.0,Yes,No
870,C0852,Female,0,,No,56,North,57.0,Yes,Month-to-month,101.94,1195.03,Bank transfer,Fiber optic,2.0,135.0,1.0,They overcharged me twice and ignored my emails!!,50.2,40.0,Yes,No
871,C0853,Male,0,No,,12,East,19.0,No,Month-to-month,60.78,1654.78,Credit card,DSL,4.0,83.0,,"Everything works fine for our family Thank you. Honnestly, great service nad fair price",42.8,34.0,No,
872,C0854,Male,0,No,No,42,North,38.0,No,One year,41.59,2251.99,Mailed check,,2.0,120.0,5.0,Average experience so ar,42.5,47.0,Yes,No
873,C0855,Male,0,Yes,Yes,10,North,69.0,No,One year,37.11,852.46,Electronic check,,1.0,146.0,,Good value foor the money Thank you.!!,22.5,37.0,No,Yes
874,C0856,Male,1,Yes,No,28,South,41.0,No,Month-to-month,99.79,,Electronic check,Fiber optic,,178.0,1.0,SERVICE IS OKAY BT COULD BE BETTER,16.8,38.0,Yes,Yes
875,C0857,Male,1,,No,7,West,70.0,No,Month-to-month,66.33,2391.28,Bank transfer,Fiber optic,3.0,53.0,5.0,Billing is clear ad correct each month,18.0,36.0,No,Yes
876,C0858,Male,0,No,No,14,North,55.0,Yes,One year,125.2,,Electronic check,,,52.0,1.0,"Billing errors keep happening, I am really tired of this Outages every week, unacceptable serivce Thank you.!!!",8.0,42.0,Yes,Yes
877,C0859,Female,0,Yes,No,69,North,37.0,No,Month-to-month,71.86,3409.41,Electronic check,DSL,,,,,35.8,40.0,Yes,No
878,C0860,Male,0,No,No,61,North,67.0,No,Two year,99.69,709.88,Credit card,Fiber optic,0.0,33.0,1.0,"Price is a bit high compared to others Support agent was kind and solved my issue quickly Billing is clear and correct each month Helpful chat support, afst resolution",11.6,39.0,Yes,No
879,C0861,Female,0,No,No,51,West,56.0,No,Month-to-month,41.64,1870.78,Bank transfer,DSL,2.0,140.0,2.0,"Helpful chat support, fast reoslution Honestly, good value for the money",62.8,35.0,Yes,No
880,C0862,Male,1,No,No,42,East,77.0,Yes,Month-to-month,94.75,879.98,Electronic check,,3.0,112.0,4.0,Internet is low and unstable almost every evening,2.0,40.0,No,Yes
881,C0863,Female,0,No,No,8,East,56.0,No,,,,,,1.0,128.0,1.0,"No issues lately, satisfied customer Phone line is fine, internet vries Thank you.!!!",28.6,33.0,Yes,No
882,C0863,Female,0,No,No,8,East,56.0,No,,,,,,1.0,128.0,1.0,"No issues lately, satisfied customer Phone line is fine, internet vries Thank you.!!!",,33.0,Yes,No
883,C0864,Female,1,No,No,50,East,88.0,No,Month-to-month,94.41,5306.88,Bank transfer,Fiber optic,0.0,24.0,3.0,Sometimes the speed drops at nighht,12.7,45.0,No,No
884,C0865,Female,1,Yes,Yes,1,North,50.0,No,Month-to-month,20.17,414.02,Electronic check,DSL,,114.0,4.0,"Everything works fine for ur family Honestly, occasional hiccups but nothing too bad",45.7,29.0,Yes,Yes
885,C0866,Male,0,No,No,69,East,46.0,No,Month-to-month,105.87,3682.82,Credit card,,2.0,151.0,,AVERGE EXPERIENCE SO FAR,31.9,42.0,Yes,No
886,C0867,Male,0,Yes,No,11,North,27.0,No,Month-to-month,82.9,2115.67,Electronic check,Fiber optic,3.0,83.0,5.0,Got a minor outage last week Billing is clear and correct each month Thaank you.,31.7,32.0,No,No
887,C0868,Female,0,No,No,48,South,84.0,No,Month-to-month,33.99,1513.49,Electronic check,DSL,3.0,0.0,1.0,Price is a bit high compared to others Thank you.,77.7,43.0,Yes,
888,C0869,Male,1,Yes,No,10,East,,No,Month-to-month,56.15,65.33,Electronic check,Fiber optic,3.0,14.0,3.0,"Honestly, sometimes the speeed drops at night!",14.4,37.0,Yes,No
889,C0870,Female,0,No,Yes,15,East,,Yes,,,,,,0.0,119.0,,Internet is slow and unsstable almost every evening!,,41.0,Yes,No
890,C0871,Male,1,Yes,No,47,North,44.0,No,Two year,41.39,220.23,Credit card,Fiber optic,3.0,56.0,1.0,"GOOD SERVICE OVERALL, NOTHING MAJOR TO COMPLAIN ABOUT!",31.0,38.0,Yes,No
891,C0872,Female,0,No,Yes,25,North,87.0,No,Month-to-month,52.58,1112.22,Mailed check,Fiber optic,,152.0,4.0,"INSTALLATION TOOK LONGER THAN EXPECTED HONESTLY, HAPPPY WITH THE INTERNET SPEED AND SUPPORT IT ORKS, NNOT AMAZING, NOT TERRIBLE",34.4,42.0,Yes,No
892,C0873,Female,0,Yes,No,6,West,44.0,No,Month-to-month,110.39,8423.54,Credit card,Fiber optic,1.0,43.0,2.0,"Pricce is a bit hgh compared to others Billing is clear and correct each month Honestly, installation took longer than expected",23.2,45.0,No,No
893,C0874,Male,1,No,No,11,East,26.0,No,Two year,22.06,531.14,Credit card,DSL,,146.0,3.0,"The new router works well, stabe connection!!!",18.9,34.0,No,Yes
894,C0875,Female,0,No,Yes,17,North,23.0,Yes,Month-to-month,109.68,69.7,Electronic check,Fiber optic,2.0,19.0,5.0,Email support replies afer some days,68.2,35.0,Yes,No
895,C0876,Male,0,No,No,15,North,23.0,Yes,Month-to-month,112.31,2921.18,Credit card,,2.0,161.0,4.0,"It works, not amazing, not terrible Internet is slow and unstable almost every evening I have opened several tickets and nothing was fixed",72.8,42.0,No,Yes
896,C0877,Female,0,No,No,16,West,43.0,No,Month-to-month,129.69,531.37,Credit card,DSL,1.0,73.0,4.0,"Good service overall, nothing major to complain about Price is a bit high compared to others!",91.6,46.0,No,Yes
897,C0878,Female,0,Yes,Yes,56,West,60.0,No,Month-to-month,97.58,3600.36,Credit card,Fiber optic,3.0,165.0,5.0,"Honestly, phone line is fine, internet varies",38.3,27.0,Yes,Yes
898,C0879,Male,0,No,No,66,West,36.0,No,One year,80.82,829.8,Electronic check,DSL,,46.0,4.0,GOOD VALUE FOR THE MONEY HANK YOU. GOOD VALUE FOR THE MONEY,27.0,38.0,Yes,No
899,C0880,Male,0,No,No,36,South,,Yes,Month-to-month,125.43,2690.16,Mailed check,DSL,3.0,23.0,2.0,"Outages every week, unacceptable service hank you.",16.1,41.0,No,No
900,C0881,Male,1,No,No,38,South,40.0,No,,,,,,,,,,,42.0,Yes,Yes
901,C0882,Female,1,No,Yes,3,North,46.0,No,One year,86.76,3076.79,Credit card,,1.0,114.0,1.0,"Good service oevrall, nothing major to complain about",17.5,48.0,No,
902,C0883,Male,0,No,No,18,East,55.0,No,Month-to-month,60.89,2307.59,Electronic check,,1.0,71.0,,"Helpful chat support, fast resolution Service is okay but could be better Support agent was kind aand solved my issue quicckly Thank you. Everything works fine for our family Thank you.",,36.0,Yes,No
903,C0884,Female,0,Yes,No,54,North,76.0,No,Month-to-month,36.52,3133.43,Electronic check,DSL,,64.0,,Great service ad fair price Thank you.!!!,45.4,40.0,Yes,Yes
904,C0885,Female,0,No,No,17,North,,Yes,One year,77.27,5546.57,Electronic check,Fiber optic,,,,,34.7,46.0,No,No
905,C0886,Male,0,No,No,13,North,37.0,No,Month-to-month,45.54,2695.48,Credit card,Fiber optic,7.0,128.0,4.0,"Great service and fair price No issues lately, satisfied customer Got a minor outage laast weeek",378.5,41.0,Yes,
906,C0887,Male,1,No,No,63,East,38.0,No,One year,81.91,58.32,Bank transfer,DSL,1.0,16.0,5.0,Price is a bit high ompared to others,20.8,37.0,Yes,No
907,C0888,Female,0,No,No,14,South,45.0,No,Month-to-month,94.75,1445.18,Mailed check,DSL,3.0,9.0,3.0,HAPPY WITH THE INTERNET SPEED AND SUPPORT SUPPORT AGENT WAS KIND AND SOLVED MY ISSUE QUICKLY EVERYTHING WOKS FINE FOR OUR FAMILY,45.1,34.0,No,Yes
908,C0889,Female,0,Yes,No,59,East,67.0,No,Month-to-month,124.59,,Electronic check,DSL,2.0,55.0,2.0,"Phone line is fine, internet avries",9.0,41.0,Yes,Yes
909,C0890,Male,0,Yes,No,36,West,50.0,Yes,Two year,67.29,454.95,Electronic check,,1.0,53.0,5.0,Latency and disconnects maek it impossible to work,54.0,45.0,Yes,Yes
910,C0891,Male,0,Yes,Yes,18,East,57.0,No,Month-to-month,42.07,1957.72,Mailed check,Fiber optic,0.0,114.0,3.0,"No issues lately, satisfied customer Support agent was kind and solveed my issue qiuckly Email support replies after some days!!",19.0,38.0,No,Yes
911,C0892,Male,0,Yes,No,5,South,71.0,No,Two year,102.8,5362.13,Credit card,,,15.0,3.0,Got a minor outage last week Thhank you.,58.1,37.0,No,
912,C0893,Male,0,No,No,14,West,27.0,No,Two year,33.28,363.64,Bank transfer,DSL,,43.0,5.0,"Happy with he internet speed adn support Honestly, good service overall, nothing major to complain about",19.4,36.0,No,No
913,C0894,Male,0,No,No,25,South,51.0,No,Two year,57.6,2387.4,Credit card,Fiber optic,,,,,18.5,52.0,Yes,
914,C0895,Female,0,Yes,No,44,North,90.0,No,Month-to-month,74.73,4058.55,Mailed check,,2.0,9.0,5.0,Great srvice and fair price Thank you. Great service and fair price,13.3,46.0,Yes,No
915,C0896,Female,0,Yes,No,39,West,,No,Month-to-month,109.22,4887.87,Electronic check,Fiber optic,0.0,170.0,4.0,"Helpful chat supporrt, fast rseolution Honestly, sometimes the speed drops at night Good value for the money",50.5,37.0,Yes,
916,C0897,Female,0,No,Yes,12,North,24.0,No,Month-to-month,56.5,14.99,Electronic check,Fiber optic,,61.0,,"It works, not amazing, not terrible Sometimes the speed drops at night Good service overall, nothing major to complain about Thnk you.",25.5,38.0,Yes,Yes
917,C0898,Female,0,No,,61,East,33.0,No,Month-to-month,63.4,,Electronic check,Fiber optic,,,,,101.0,39.0,No,Yes
918,C0899,Male,0,No,Yes,62,South,68.0,Yes,Two year,83.0,1182.23,Mailed check,Fiber optic,0.0,177.0,5.0,Internet is slow and unstable almost very evening,,42.0,No,No
919,C0900,Male,0,No,No,53,East,78.0,No,,,,,,3.0,31.0,5.0,"The new roter works well, stable connection Phone line is fine, internet varies",34.8,46.0,Yes,No
920,C0901,Male,0,No,Yes,53,East,48.0,Yes,Month-to-month,37.26,2446.3,Mailed check,DSL,3.0,119.0,3.0,"Latency and disconnects make it impossible to work Service is okay but colud be better Honestly, speed never matches what was promised in the contract",27.7,52.0,No,No
921,C0902,Female,0,Yes,No,28,North,49.0,No,,,,,,2.0,130.0,2.0,Everything works fine fro our family,87.5,39.0,Yes,No
922,C0903,Female,0,Yes,No,35,East,62.0,Yes,One year,61.23,992.58,Electronic check,DSL,2.0,62.0,3.0,Price is a bit high compared to others Speed never matches what was promised in the contract,18.6,41.0,No,Yes
923,C0904,Male,1,Yes,No,65,West,,No,Month-to-month,116.06,,Credit card,DSL,0.0,114.0,4.0,"IT WORKS, NOT AMAZING, NOT TERRIBLE GOOD SERVICE OVERALL, NOTHING MAJOR TO COMPLAIN ABOUT BILLNG IS CLEAR AND CORRECT EACH MONTH",17.7,49.0,Yes,No
924,C0905,Male,1,Yes,No,3,South,39.0,Yes,Month-to-month,105.07,2642.18,Credit card,Fiber optic,0.0,1.0,4.0,Tey overcharged me twice and ignored my emails,22.4,31.0,Yes,No
925,C0906,Female,0,No,No,43,South,32.0,No,Month-to-month,84.28,4369.08,Bank transfer,,2.0,67.0,3.0,Average experience so far Happy with the internet speed annd support,5.7,34.0,No,
926,C0907,Female,1,No,Yes,50,South,25.0,No,Two year,42.67,700.16,Electronic check,DSL,0.0,27.0,,"No issues lately, satisfied customer No issues lately, satisfied cusomer",42.8,33.0,No,Yes
927,C0908,Male,0,Yes,No,71,West,85.0,No,One year,87.77,3531.74,Credit card,Fiber optic,1.0,67.0,1.0,"Honestly, price is a bit high compared to others The new routter works well, stable connection",,38.0,No,No
928,C0909,Male,0,No,Yes,9,East,25.0,No,Two year,122.42,8798.2,Electronic check,DSL,4.0,172.0,,Support agent was kind and solved my issue quickly Occasioal hiccups but nothing too bbad,8.6,44.0,Yes,No
929,C0910,Female,0,Yes,Yes,36,West,33.0,No,Two year,24.52,1415.2,Credit card,Fiber optic,,,,,36.8,40.0,No,No
930,C0911,Male,0,No,Yes,23,North,65.0,No,,,,,,1.0,117.0,4.0,"No issues lately, satisfied customer Honestly, billing is clear and correct each month thank you. Helpful chat support, fast resolution",851.3,37.0,Yes,No
931,C0912,Male,0,No,Yes,50,North,51.0,No,Two year,121.54,7811.35,Electronic check,,6.0,133.0,4.0,Everything wworks fine for our family,41.2,33.0,Yes,Yes
932,C0913,Male,0,Yes,Yes,55,North,74.0,No,Month-to-month,55.97,557.36,Credit card,,2.0,78.0,,"Email support replis after some days Honestly, got a minor outage last week!!!",50.0,45.0,Yes,
933,C0914,Female,0,Yes,Yes,12,North,22.0,No,Two year,52.7,,Bank transfer,Fiber optic,6.0,14.0,,AVERAE EXPERIENCE SO FAR!,27.0,44.0,Yes,Yes
934,C0915,Female,0,No,Yes,32,East,61.0,No,One year,50.35,4407.13,Credit card,Fiber optic,,,,,15.6,33.0,Yes,No
935,C0916,Female,0,No,No,24,West,88.0,No,One year,67.49,476.25,Mailed check,DSL,1.0,54.0,1.0,"Service is okay but could be better he new router works well, stable connection!",9.1,32.0,No,
936,C0917,Female,1,Yes,No,67,South,54.0,No,Two year,62.52,542.3,Bank transfer,Fiber optic,3.0,29.0,5.0,PRICE IS A BIT HIGH COMPARED TO OTHERS HAPPPY WITH THE INTERNET SEED AND SUPPORT!!!,17.4,40.0,No,No
937,C0918,Female,0,No,No,27,West,45.0,No,,,,,,0.0,157.0,1.0,"The new router works well, stable connection Support aagent was kind and solved my issue quickly",,,,
938,C0919,Female,0,No,Yes,61,North,85.0,No,Month-to-month,129.94,5438.09,Bank transfer,,2.0,164.0,5.0,"Good service ovverall, nothing maojr to complain about Good value for the money Installation took longer than expected Honestly, the new router works well, stable connection thank you. Honestly, the new router works well, sttable connection",13.2,37.0,Yes,No
939,C0920,Female,0,Yes,No,19,West,,No,Month-to-month,96.39,4080.8,Bank transfer,Fiber optic,6.0,155.0,3.0,Service is okay but could be bteter,55.1,35.0,Yes,No
940,C0921,Male,0,Yes,No,51,North,63.0,No,Month-to-month,47.47,1938.89,Bank transfer,Fiber optic,,89.0,3.0,Installation took longer than expected Thank you.!,,51.0,Yes,No
941,C0922,Male,0,Yes,Yes,64,West,90.0,No,Month-to-month,60.04,2828.37,Credit card,Fiber optic,1.0,112.0,5.0,"The new router works well, stable connection Great service and fair price!",17.9,46.0,No,No
942,C0923,Male,0,No,No,2,North,43.0,No,Two year,53.79,1866.2,Electronic check,DSL,0.0,20.0,1.0,"Honetly, price is a bit high compared to others",30.2,45.0,No,No
943,C0924,Male,0,No,No,36,West,70.0,No,One year,43.04,37.13,Credit card,,5.0,9.0,2.0,"Sometimes the speed drops at nnight Installation took longer than expected It works, not amazing, not terible",44.4,39.0,Yes,No
944,C0925,Male,0,No,No,11,North,80.0,No,Month-to-month,66.47,3506.92,Electronic check,DSL,2.0,117.0,1.0,"Got a minor outage last week The new router works well, stable connection Honestly, helpful chat support, fast resolution thank you.",11.1,34.0,Yes,Yes
945,C0926,Male,0,No,No,68,South,,No,One year,27.62,940.8,Credit card,Fiber optic,1.0,139.0,3.0,Sometimes the speed drops at nght Great service and fair price Thank you.!,13.0,46.0,Yes,No
946,C0926,Male,0,No,No,68,South,,No,One year,27.62,940.8,Credit card,Fiber optic,1.0,139.0,3.0,Sometimes the speed drops at nght Great service and fair price Thank you.!,13.0,46.0,Yes,No
947,C0927,Male,0,No,No,68,South,55.0,No,One year,109.91,3716.24,Electronic check,Fiber optic,,169.0,2.0,Service is okay but could be better Thank you. Billing is clear nad correct each onth!!!,52.0,46.0,Yes,No
948,C0928,Female,0,No,No,64,South,32.0,No,One year,96.5,6436.82,Electronic check,DSL,1.0,75.0,1.0,Price is a bit high compared to others Support agent was kind and solved my issue quickkly Thank you.,69.3,37.0,No,No
949,C0929,Female,0,No,Yes,1,East,,No,One year,20.29,1424.64,Electronic check,DSL,2.0,103.0,3.0,Email support replies after soem days,738.8,37.0,No,No
950,C0930,Male,0,Yes,Yes,26,West,39.0,No,Month-to-month,128.01,2856.55,Electronic check,Fiber optic,4.0,146.0,3.0,Support aget was kind and solved my issue quickly,5.6,51.0,No,No
951,C0931,Male,0,No,No,11,East,87.0,Yes,Month-to-month,129.87,4930.11,Electronic check,Fiber optic,1.0,72.0,4.0,"Terrible experienc, worst provider I used",63.5,43.0,No,No
952,C0932,Female,1,No,Yes,2,East,73.0,Yes,Month-to-month,25.18,90.66,Mailed check,Fiber optic,1.0,133.0,5.0,"Teerrible experience, worst provider I used",37.7,35.0,No,No
953,C0933,Male,1,No,Yes,40,North,54.0,No,Two year,92.35,4077.8,Electronic check,Fiber optic,2.0,95.0,1.0,EEmail support replies after some days,16.5,52.0,Yes,No
954,C0934,Male,1,Yes,Yes,4,East,74.0,Yes,One year,127.7,4229.83,Credit card,DSL,1.0,148.0,1.0,"SOMETIMES THE SPEED DROPS AT NIGHT BILLING EERRORS KEEP HAPPENING, I AM REALLY TIRED OF THIS TERRIBLE EXPERIENCE, WORST PROVIDER I UED TOO EXPENSIVE FOR POOR QUALITY, THINKING TO CANCLE!!",24.2,43.0,No,No
955,C0935,Female,0,No,No,37,South,77.0,No,One year,80.09,2393.33,Bank transfer,DSL,5.0,152.0,3.0,"Happy with the internet speed and support Thank you. Support agent was kind and solved my issue quickly Phone line is fine, internet varies",101.7,47.0,Yes,Yes
956,C0936,Male,0,No,Yes,61,West,29.0,No,One year,87.55,1165.0,Electronic check,Fiber optic,3.0,128.0,3.0,"Phone line is fine, nternet varies",10.6,37.0,No,Yes
957,C0937,Female,0,Yes,Yes,5,South,24.0,No,,,,,,,,,,,48.0,No,No
958,C0938,Male,0,No,No,15,East,83.0,No,Two year,99.21,5169.7,Electronic check,Fiber optic,3.0,48.0,2.0,Average experience so far Thank you. Support agent waas kind and solved my issue quickly Support agent was kind and solved my isue quickly Everything works fine for our family,54.2,35.0,No,
959,C0939,Female,0,Yes,No,67,North,58.0,No,Two year,59.86,439.53,Bank transfer,Fiber optic,2.0,38.0,4.0,Occasional hicccups but nothing too bad,102.6,40.0,Yes,Yes
960,C0940,Female,0,No,,26,South,41.0,No,Month-to-month,62.84,1540.85,Electronic check,Fiber optic,4.0,54.0,,Good vallue for the money,6.7,41.0,No,Yes
961,C0941,Female,1,No,No,6,South,42.0,No,Two year,104.54,4526.08,Electronic check,DSL,3.0,117.0,2.0,"Good service overall, noting major to complain about Got a minor outage last week Price is a bit high ompared to others",23.4,38.0,Yes,No
962,C0942,Male,0,No,No,44,South,79.0,No,Month-to-month,96.33,2106.77,Electronic check,,,,,,,,,
963,C0943,Female,1,Yes,No,58,South,61.0,No,Month-to-month,83.18,1343.43,Mailed check,Fiber optic,1.0,139.0,3.0,aHppy with the internet speed and support,37.4,48.0,No,No
964,C0944,Male,0,Yes,Yes,46,North,19.0,No,One year,109.91,4927.85,Electronic check,Fiber optic,1.0,26.0,3.0,"Occasional hiccups but nothing too bad The new router works wlel, stable connection Thank you.",67.3,42.0,Yes,Yes
965,C0945,Male,0,No,No,42,West,59.0,No,Month-to-month,77.56,3002.78,Credit card,DSL,1.0,123.0,2.0,"Honestly, installation took longer than expected Everything works fine for our family",44.4,42.0,No,No
966,C0946,Male,0,Yes,No,48,North,50.0,No,Month-to-month,53.36,1370.35,Credit card,Fiber optic,,,,,57.6,44.0,Yes,No
967,C0947,Male,0,No,Yes,27,West,,No,One year,34.42,2133.21,Electronic check,Fiber optic,3.0,90.0,5.0,Occasional hiccups but nothing too bad Occasional hiccups but nothing tooo bad,24.3,47.0,No,
968,C0948,Female,0,Yes,No,20,North,80.0,No,One year,102.69,,Electronic check,Fiber optic,0.0,37.0,5.0,GREAT SERVIICE AND FAIR PRICE,60.6,47.0,Yes,No
969,C0949,Female,0,No,Yes,70,North,39.0,No,Month-to-month,80.1,1826.0,Electronic check,DSL,2.0,69.0,3.0,"Helpful caht support, fast resolution Sometimes the speed drops at night Honestly, no issuse lately, satisfied customer!!!",,,,
970,C0950,Male,0,No,No,35,East,18.0,No,Month-to-month,89.29,5591.78,Electronic check,DSL,4.0,124.0,2.0,Sometimes the speed drpos at night,21.6,41.0,No,No
971,C0951,Male,0,Yes,Yes,48,East,87.0,No,Month-to-month,90.09,5231.02,Bank transfer,Fiber optic,2.0,50.0,4.0,"Honestly, gret service and fair price",66.0,32.0,Yes,No
